direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,SG,NL,SG,984500CDAAEFAD4C4C90,ACT SOLUTIONS APAC PTE. LTD.,SG,NL,Sustainable Market Solutions Holding B.V.,7245009RYNJMJ2DR2K36,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0
IN,SG,IN,SG,549300YN252N85IFEU88,ADANI GLOBAL PTE. LTD.,SG,IN,ADANI ENTERPRISES LIMITED,335800OTN96B3M38HC30,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,IN,SG,254900CL04A9YPXI2L50,ADANI INTERNATIONAL PORTS HOLDINGS PTE. LTD.,SG,IN,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,335800QOAXP5TM7OYP69,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,IN,SG,254900AGIR1HE0S19Q36,ADANI POWER GLOBAL PTE. LTD.,SG,IN,ADANI POWER LIMITED,33580074T4XKFXBDG813,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,US,SG,549300RIBYHDW0PXLC81,ADM ASIA-PACIFIC TRADING PTE. LTD.,SG,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,254900F9FYTK7ZOY3Y61,ADM INVESTMENT SINGAPORE PTE. LTD.,SG,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300QVM81IWTA2P920,ADM STF PTE. LTD.,SG,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,25490020ANCY4VDS3D20,ADMIS SINGAPORE PTE. LIMITED,SG,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0
IN,SG,AE,SG,2549005N2BK56EZDXR97,ADNOC GLOBAL TRADING ASIA PTE. LTD.,SG,AE,Abu Dhabi National Oil Company,5493009O1JMLWDLTIC26,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,AE,AE,,0
IN,SG,AE,SG,254900WJ674AE639HH90,ADNOC TRADING ASIA PTE. LTD.,SG,AE,Abu Dhabi National Oil Company,5493009O1JMLWDLTIC26,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,AE,AE,,0
IN,SG,KY,SG,254900T1F1SIEXT0EB65,ADV PARTNERS II PTE. LTD.,SG,KY,"ADV Opportunities Fund II, L.P.",549300DIA8ZE5DLP1B10,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,KY,SG,254900PSAN8BXDVSU948,ADV PARTNERS MANAGEMENT PTE. LIMITED,SG,KY,ADV PARTNERS CAPITAL MANAGEMENT LTD.,5493000GLBVJM0M2DF69,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,IN,SG,254900925A2480R8AZ34,ADVIK SINGAPORE PTE. LTD.,SG,IN,ADVIK HI-TECH PRIVATE LIMITED,3358005JHI9HLF2H4W13,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,IN,,0
IN,SG,NL,SG,2549002DRA0AZCKXUY44,ADYEN SINGAPORE PTE. LTD.,SG,NL,Adyen N.V.,724500973ODKK3IFQ447,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0
IN,SG,KY,SG,2549001TQNO2TTOMPT76,AEG-IND PTE. LTD.,SG,KY,"Green Branches Investment, L.P.",5493000MJF3UCGLCJG03,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,IN,SG,9845007637BAF2D05A29,AEGIS GROUP INTERNATIONAL PTE. LTD.,SG,IN,AEGIS LOGISTICS LIMITED,335800R6OF8UV8J3G994,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,CN,SG,8368002J1JJZIBQQI725,AEGON-INDUSTRIAL ASSET MANAGEMENT (SINGAPORE) PTE. LTD.,SG,CN,兴业证券股份有限公司,300300E1011435000093,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CN,CN,,0
IN,SG,MY,SG,25490003U4R9K1O7A780,AET TANKERS VLCC V PTE. LTD.,SG,MY,MISC BERHAD,9845002055U77FF6B972,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BM,MY,,0
IN,SG,PH,SG,254900QA8WC3U2LGJG20,AEV INTERNATIONAL PTE. LTD.,SG,PH,Aboitiz Equity Ventures Inc.,254900MDNXYJKHXO0P61,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,PH,PH,,0
IN,SG,JP,SG,254900WVFE26K27XA129,AGC SINGAPORE SERVICES PTE. LTD.,SG,JP,AGC株式会社,JE4WFFEELMVPFZ0G1E77,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0
IN,SG,US,SG,549300TQ367PXZUHLB54,AGILENT TECHNOLOGIES SINGAPORE (HOLDINGS) PTE. LTD.,SG,US,"AGILENT TECHNOLOGIES, INC.",QUIX8Y7A2WP0XRMW7G29,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,DE,SG,529900RB7GZKUA5QCY80,AGRAMKOW ASIA PACIFIC PTE. LTD.,SG,DE,Dürr Aktiengesellschaft,5299003APZ54EDTSRO20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,DE,,0
IN,SG,HK,SG,549300LPXIRPM2Y46M39,AIA GROUP CAPITAL PRIVATE LIMITED,SG,HK,AIA Group Limited,ZP5ILWVSYE4LJGMMVD57,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,HK,,0
IN,SG,HK,SG,549300QTIFOG2JQJDQ51,AIA INVESTMENT MANAGEMENT PRIVATE LIMITED,SG,HK,AIA Group Limited,ZP5ILWVSYE4LJGMMVD57,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,HK,HK,,0
IN,SG,FR,SG,529900UAYCG36MYKO125,AIR LIQUIDE GLOBAL EXPORT MATERIALS PTE. LTD.,SG,FR,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,969500MMPQVHK671GT54,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0
IN,SG,US,SG,2549001X4E1KBBMEQK85,AIR PRODUCTS (SINGAPORE) ENERGY PTE. LTD.,SG,US,"AIR PRODUCTS AND CHEMICALS, INC.",7QEON6Y1RL5XR3R1W237,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300NQ2NMMRVB8PG13,AIR PRODUCTS SINGAPORE INDUSTRIAL GASES PTE. LTD.,SG,US,"AIR PRODUCTS AND CHEMICALS, INC.",7QEON6Y1RL5XR3R1W237,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,JP,SG,353800L8JU1N61O6BT76,AIRPORT FACILITIES ASIA PTE. LTD.,SG,JP,空港施設株式会社,3538003U8FJWNCO7VZ82,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0
IN,SG,US,SG,549300VKMAKF06B7M328,AIRRO II SINGAPORE 1 PTE. LTD.,SG,US,TRG MANAGEMENT LP,549300TL6ADTK1C8M761,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300GQSJO0RFR6WM73,AIRRO II SINGAPORE 2A PTE. LTD.,SG,US,TRG MANAGEMENT LP,549300TL6ADTK1C8M761,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,GB,SG,213800XX1S2EBU7ZR892,AKASHAVERSE PTE. LTD.,SG,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,GB,0
IN,SG,FR,SG,529900270TRIBNA1OG38,AL PAG CHINA PTE. LTD.,SG,FR,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,969500MMPQVHK671GT54,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,FR,,0
IN,SG,IN,SG,9845008C3A03LEBD8A26,ALCHEMY INVESTMENT MANAGEMENT PTE. LTD.,SG,IN,ALCHEMY CAPITAL MANAGEMENT PRIVATE LIMITED,3358006VHWMWCEN9RS95,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,CH,SG,549300LMGZAQUK2HIS68,ALCON SINGAPORE MANUFACTURING PTE. LTD.,SG,CH,ALCON AG,549300LDT5AP8S0NBM78,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0
IN,SG,IN,SG,984500A491IU84051D17,ALLIANCE ASIA-PAC PTE. LTD.,SG,IN,ALLIANCE WORLD MANUFACTURING LIMITED,98450040C6FB78A97D63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,US,SG,5493000ORJ61YJG7EA30,ALLIANCEBERNSTEIN (SINGAPORE) LTD.,SG,US,"EQUITABLE HOLDINGS, INC.",549300FIBAKMNHPZ4009,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,254900BVSN13OAH1SL77,ALLSPRING GLOBAL INVESTMENTS (SINGAPORE) PTE. LTD.,SG,US,"ALLSPRING GLOBAL INVESTMENTS HOLDINGS, LLC",254900RKHIU3XL25K654,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300L1EM7K9JDUMS94,ALPHADYNE (SINGAPORE) PTE. LTD.,SG,US,ALPHADYNE ASSET MANAGEMENT LP,0KH67AG8S2C0UUDZ7J79,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,CH,SG,984500972I6A63G58705,ALT BLUE TRADING PTE. LTD.,SG,CH,Alt Blue Trading AG,8945006XFI0IAXHAX807,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0
IN,SG,US,SG,549300HPVQKZ1SHYOI67,AMAZON ASIA-PACIFIC HOLDINGS PRIVATE LIMITED,SG,US,"AMAZON.COM, INC.",ZXTILKJKG63JELOEG630,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300LS9KH1OREMJV62,AMAZON ASIA-PACIFIC RESOURCES PRIVATE LIMITED,SG,US,"AMAZON.COM, INC.",ZXTILKJKG63JELOEG630,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300W97LR1HYCU5980,AMAZON CORPORATE HOLDINGS PRIVATE LIMITED,SG,US,"AMAZON.COM, INC.",ZXTILKJKG63JELOEG630,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,54930012PJDRXVYNXA27,AMBER STRATEGIC INVESTMENTS PTE. LTD.,SG,US,"THE GOLDMAN SACHS GROUP, INC.",784F5XWPLTWKTBV3E584,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,US,0
IN,SG,IN,SG,984500D847A7P079D907,AMCHEM SPECIALITY CHEMICALS PRIVATE LIMITED,SG,IN,MANALI PETROCHEMICALS LIMITED,335800IQYCCN7H4HQ821,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,JE,SG,5493000ICSP3XF16KA75,AMCOR FLEXIBLES ASIA-PACIFIC HOLDCO PTE. LIMITED,SG,JE,AMCOR PLC,549300GSODGFCDQ3DI89,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,JE,,0
IN,SG,GB,SG,213800KPGDSLHTUB7903,AMIUS PTE. LIMITED,SG,GB,AMIUS GROUP LTD,254900DWQGGOL2AUAY64,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,SG,US,SG,549300RSKDMM3L17GQ76,AMKOR TECHNOLOGY SINGAPORE HOLDING PTE. LTD.,SG,US,"AMKOR TECHNOLOGY, INC.",529900VHLRTKPWZJBM84,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,MU,SG,254900VCHN3RFWFAUU91,AMMON HOLDINGS I PTE. LTD.,SG,MU,"Xander Master Fund III, LLC",254900B1ZUM7S41MLP79,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MU,MU,,0
IN,SG,MU,SG,254900VXWFLREEOSFJ51,AMMON HOLDINGS PTE. LTD.,SG,MU,"Xander Master Fund IV,LLC",254900X1C9C3SS3J1S98,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MU,MU,,0
IN,SG,JP,SG,984500DAA01BC7DBD718,AMPEREX TECHNOLOGY (SINGAPORE) PTE. LTD.,SG,JP,TDK株式会社,3538005O8WNU39U8NX03,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0
IN,SG,VG,SG,254900YZRBB06UUDO489,AMPLEFIELD LIMITED,SG,VG,Olander Limited,254900HEB2U3H6P66D67,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,VG,VG,,0
IN,SG,AU,SG,8755009PJ5QFGO3X6S46,AMPOL SHIPPING & LOGISTICS PTE. LTD.,SG,AU,AMPOL LIMITED,5493009TD1CGVRZ27U11,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,AU,AU,,0
IN,SG,IN,SG,549300LKJ4NXQDOSOH13,ANAND CARBO PTE. LTD.,SG,IN,ANAND CARBO PRIVATE LIMITED,3358003BQQCQM24R8M66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,GB,SG,549300HIY217L1XYFQ43,ANGLO AMERICAN SHIPPING PTE. LIMITED,SG,GB,ANGLO AMERICAN PLC,549300S9XF92D1X8ME43,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,SG,KY,SG,254900QO0MAHERBR6M62,ANISE ASSET HOLDING PTE. LTD.,SG,KY,"RRJ Capital Master Fund IV, L.P.",254900ZKSSXSS2QQF415,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,IE,SG,25490065VLYJGUQVD214,AON GLOBAL OPERATIONS SE SINGAPORE BRANCH,SG,IE,AON PUBLIC LIMITED COMPANY,635400FALWQYX5E6QC64,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,IE,,0
IN,SG,US,SG,549300RKBECTOY2ARG86,APAC FUNDING VI PTE. LTD.,SG,US,"VÄRDE INVESTMENT PARTNERS, L.P.",NBIR4W650UJEOSZFMG65,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,549300Q6N54FYLXK2S26,APDC PTE. LTD.,SG,US,THE DEPOSITORY TRUST & CLEARING CORPORATION,MLDY5N6PZ58ZE60QU102,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,US,0
IN,SG,US,SG,984500565Z137KCEDC82,APPIAN SINGAPORE PTE. LTD.,SG,US,APPIAN CORPORATION,529900NIARIFW7HGU386,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,SA,SG,254900QYVLSHXA5SV743,ARAMCO ASIA SINGAPORE PTE. LTD.,SG,SA,Saudi Arabian Oil Company,5586006WD91QHB7J4X50,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SA,SA,,0
IN,SG,SA,SG,984500D3CD013F0CUI86,ARAMCO DOWNSTREAM ASIA PTE. LTD.,SG,SA,Saudi Arabian Oil Company,5586006WD91QHB7J4X50,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SA,SA,,0
IN,SG,SA,SG,2138005LH768TWB29253,ARAMCO TRADING SINGAPORE PTE. LTD.,SG,SA,Saudi Arabian Oil Company,5586006WD91QHB7J4X50,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SA,SA,,0
IN,SG,TR,SG,9845001D44570FAVF061,ARCELIK HITACHI HOME APPLIANCES SALES (SINGAPORE) PTE. LTD.,SG,TR,KOÇ HOLDİNG ANONİM ŞİRKETİ,7890005U0H950VH19H45,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TR,TR,,0
IN,SG,US,SG,549300MHSAMZSY803690,"ARCHER DANIELS MIDLAND SINGAPORE, PTE. LTD.",SG,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,KY,SG,549300Z3DFTIIPGQXE16,AREDIN TRADING PTE. LTD.,SG,KY,COFCO INTERNATIONAL LIMITED,549300GAZG2C850J2830,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,KY,,0
IN,SG,US,SG,894500OM3XK2YYY5JF15,ARINC (Asia Pacific) Pte. Ltd.,SG,US,RTX CORPORATION,I07WOS4YJ0N7YRFE7309,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,894500OM9H3ULYA16Z64,ARINC (Singapore) Pte. Ltd.,SG,US,RTX CORPORATION,I07WOS4YJ0N7YRFE7309,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,IN,SG,984500I4DDBC1B096B11,ARMADA C7 PTE. LTD.,SG,IN,SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,3358008Z18E3W8HFNL75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,FR,SG,549300FWRDT5UDU8HR60,ARTGRI GROUP INTERNATIONAL PTE. LTD.,SG,FR,ESSILORLUXOTTICA,549300M3VH1A3ER1TB49,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0
IN,SG,US,SG,549300O4DODKF0NGEX65,ASIA INVESTING HOLDINGS PTE. LTD.,SG,US,"THE GOLDMAN SACHS GROUP, INC.",784F5XWPLTWKTBV3E584,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,VG,SG,549300X9YQC8V8NQ1P58,ASIA MANAGEMENT FUND PTE. LTD.,SG,VG,Global Movers Inc,5493007GEE7Q1Z2LXP47,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,VG,VG,,0
IN,SG,KY,SG,213800RU6AM9WE7U6712,ASIA PACIFIC INTERTRADING PTE. LTD.,SG,KY,FALCON GROUP HOLDINGS (CAYMAN) LIMITED,213800XUJ9N32SK4IJ17,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,JE,SG,254900QJ9OS11JN5Z663,ASIA SEAL PTE. LIMITED,SG,JE,CVC Capital Partners Asia Pacific IV L.P.,529900L9S1ZHZ0788G48,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,JE,,0
IN,SG,QA,SG,254900FGTWGZD1EI5Z48,ASIA SQUARE TOWER 1 PTE. LTD.,SG,QA,هيئة قطر للاستثمار,5493008JZL5CRK3VS565,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,QA,QA,,0
IN,SG,IN,SG,8945003RMZWLM7OPDF36,ASIAN INFRA-VENTURES PRIVATE LIMITED,SG,IN,GAINWELL COMMOSALES PRIVATE LIMITED,335800RVKJ7TLIVPXF79,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0
IN,SG,KY,SG,875500WD4URTAT22QE80,ASMPT SINGAPORE PTE. LTD.,SG,KY,ASMPT LIMITED,529900PYFA1HFYKPT360,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0
IN,SG,US,SG,984500UEA7OEB5K42679,ASPIRE FT HOLDING PTE. LTD.,SG,US,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",984500E67D551FQT0A60,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,SG,US,SG,98450004D80A5SCDEC79,ASPIRE FT PTE. LTD.,SG,US,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",984500E67D551FQT0A60,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,US,0
IN,SG,GB,SG,5493008W0KUEW1VX6696,ASSEMBLY PAYMENTS PTE. LTD.,SG,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,SG,TW,SG,2549001L9M7U4S9IAO16,ASUS GLOBAL PTE. LTD.,SG,TW,華碩電腦股份有限公司,254900B3WB4OGRB7HM13,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TW,TW,,0
IN,SG,US,SG,2549006NFLSEM5QPPB80,ATC ASIA PACIFIC PTE. LTD.,SG,US,AMERICAN TOWER CORPORATION,5493006ORUSIL88JOE18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0
IN,SG,GB,SG,549300NIQRQ08TK0QD31,AUDAX FINANCIAL TECHNOLOGY PTE. LTD.,SG,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,SG,TH,SG,549300NTLOCZMW2BXO57,AURORA PRECIOUS METAL INTERNATIONAL PTE. LTD.,SG,TH,บริษัท ออโรร่า เทรดดิ้ง จำกัด,254900BNAR0GSJXZ2H18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0
IN,SG,GB,SG,5493002GTCAHEFBNJ493,AUTUMN LIFE PTE. LTD.,SG,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,SG,GB,SG,2138006QE9E9RYVBPC44,AVAP AIRCRAFT TRADING III PTE. LTD.,SG,GB,AVATION PLC,213800KA972GUP1B6I78,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,GB,0
IN,SG,GB,SG,549300WJN09E7IK70848,AVAP AIRCRAFT TRADING PTE. LTD.,SG,GB,AVATION PLC,213800KA972GUP1B6I78,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,GB,0
