direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,PH,US,PH,2549002LRCR2LEUGEE97,Philip Morris Philippines Manufacturing Inc.,PH,US,Philip Morris International Inc.,HL3H1H2BGXWVG3BSWR90,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,US,,
IN,PH,IE,PH,549300S7KRBUU4JYPE14,"REPUBLIC CEMENT ILIGAN, INC.",PH,IE,CRH PUBLIC LIMITED COMPANY,549300MIDJNNTH068E74,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,PH,IE,,
IN,PH,IE,PH,549300T8Q4XT07ELRW32,"REPUBLIC CEMENT SERVICES, INC.",PH,IE,CRH PUBLIC LIMITED COMPANY,549300MIDJNNTH068E74,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IE,IE,,
IN,PH,GB,PH,254900048CHAB6OWGR70,Reed Elsevier Shared Services (Philippines) Inc.,PH,GB,RELX PLC,549300WSX3VBUFFJOO66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,
IN,PH,DE,PH,5299007A1U8QOKBC8756,SAP Philippines Inc.,PH,DE,SAP SE,529900D6BF99LW9R2E68,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,
IN,PH,US,PH,254900NRFQS6T8YJAY32,"SAS Institute (Philippines), Inc.",PH,US,SAS INSTITUTE INC.,54930038Z4LRJWWZ1746,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,
IN,PH,GB,PH,213800ADVLA2CADC7P84,"SCHUURMANS & VAN GINNEKEN PHILIPPINES, INC.",PH,GB,AGMAN GROUP LIMITED,213800YFKYIGIALBMK91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,
IN,PH,GB,PH,213800HWMZMN3KCGN612,"SHELL ENERGY PHILIPPINES, INC.",PH,GB,SHELL PLC,21380068P1DRHMJ8KU70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,
IN,PH,GB,PH,54930056H8W5F37SB423,SHELL PILIPINAS CORPORATION,PH,GB,SHELL PLC,21380068P1DRHMJ8KU70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,
IN,PH,KY,PH,549300SMQGQ2I2LIKU85,"SHOPEEPAY PHILIPPINES, INC.",PH,KY,Sea Limited,529900OM6JLLW44YKI15,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,KY,,
IN,PH,GB,PH,54930005Q6EHQ4ZD1I79,"STANDARD CHARTERED GROUP SERVICES, MANILA INCORPORATED",PH,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,
IN,PH,CA,PH,549300S8HRTUNY2F3541,SUN LIFE INVESTMENT MANAGEMENT AND TRUST CORPORATION,PH,CA,Sun Life Financial Inc.,549300V040JZX5S66Z78,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CA,,
IN,PH,LU,PH,5493000E2BPZYMXKJW91,SYKES ASIA INC.,PH,LU,Foundever Group,549300BCU0GW2NDZ8U96,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,LU,LU,,
IN,PH,DE,PH,5299004XESA80R34S962,Schenker Manila Administrative Competence Center Inc.,PH,DE,Deutsche Bahn Aktiengesellschaft,52990063S23N13HU4E98,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,
IN,PH,DE,PH,529900RD9YSAWCBQ2W55,SimCorp Philippines Inc.,PH,DE,Deutsche Börse Aktiengesellschaft,529900G3SW56SHYNPR95,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,
IN,PH,GB,PH,549300Q6ZG12PUZSTD12,"TABANGAO REALTY, INC.",PH,GB,SHELL PLC,21380068P1DRHMJ8KU70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,
IN,PH,AT,PH,529900L2YZIHOMD5YG22,"TANN Philippines, Inc.",PH,AT,Mayr-Melnhof Karton Aktiengesellschaft,5299001AMHDLKUM80611,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,AT,,
IN,PH,US,PH,5493003DCSBY7A60NL46,TONG LUNG PHILS. METAL INDUSTRY CO. INC.,PH,US,"SPECTRUM BRANDS HOLDINGS, INC.",549300JM0MJETDD30O20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TW,US,,
IN,PH,FR,PH,5493005M4ZCQI95JP460,TOTAL (PHILIPPINES) CORPORATION,PH,FR,TotalEnergies SE,529900S21EQ1BO4ESM68,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,
IN,PH,SG,PH,549300X2EEYYZ5G3C124,TRAFIGURA PHILIPPINES INC,PH,SG,TRAFIGURA GROUP PTE. LTD.,549300HJ8VS88NIO3006,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,
IN,PH,JE,PH,254900SE2ZB3HPBTI064,TULLETT PREBON (PHILIPPINES) INC.,PH,JE,TP ICAP GROUP PLC,2138006YAA7IRVKKGE63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,JE,,
IN,PH,JP,PH,254900XT9AC8T3VD5P25,Toyota Financial Services Philippines Corporation,PH,JP,トヨタ自動車株式会社,5493006W3QUS5LMH6R84,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,
IN,PH,CH,PH,5493005YMRKJOY211K77,UBS Securities Philippines Inc.,PH,CH,UBS Group AG,549300SZJ9VS8SGXAN81,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,
IN,PH,IN,PH,2549009MHQG2U740WL90,"VCUSTOMER PHILIPPINES, INC.",PH,IN,TECH MAHINDRA LIMITED,3358005FZUZ1I25XQH69,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,
IN,PH,DE,PH,529900S8578KC6AWQI42,"Varian Medical Systems Philippines, Inc.",PH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,
IN,PH,JE,PH,2549007GVDWABA6SWP38,"WPP Business Services, Inc",PH,JE,WPP PLC,549300LSGBXPYHXGDT93,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,JE,,
IN,PH,CH,PH,5493009MTRCMMCHEAD31,WYETH PHILIPPINES INC.,PH,CH,NESTLÉ S.A.,KY37LUS27QQX7BB93L28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,
IN,PH,NL,PH,984500E8D4CQ6ZF63A54,"Wolters Kluwer Philippines, Inc.",PH,NL,Wolters Kluwer N.V.,724500TEM53I0U077B74,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,
IN,PH,NO,PH,213800VUZL9783Z2TY21,YARA FERTILIZERS PHILIPPINES INC.,PH,NO,YARA INTERNATIONAL ASA,213800WKOUWXWFJ5Z514,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NO,NO,,
IN,PH,US,PH,5493005D5JHW1N0OV823,"ZOETIS PHILIPPINES, INC.",PH,US,ZOETIS INC.,549300HD9Q1LOC9KLJ48,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,
IN,PH,SG,PH,254900UYW8GM00QBBN27,"A. Menarini Philippines, Inc.",PH,SG,A. Menarini Asia-Pacific Pte. Ltd.,254900CPAQRDL9DMSN25,gleif_direct_parent,B_known_direct_parent,B_parent_or_exception,0.85,1,0,SG,,,
IN,PH,US,PH,549300JBDVIIMW4FW262,ABBOTT LABORATORIES.,PH,US,ABBOTT LABORATORIES,HQD377W2YR662HK5JX27,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,DE,PH,549300GQEEZG5VTX0E74,"Bayer Philippines, Inc.",PH,DE,Bayer Aktiengesellschaft,549300J4U55H3WP1XT59,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,DE,PH,549300PICCHVO5NDH035,"Big Big Holdings, Inc.",PH,DE,Big Dutchman AktiengeselIschaft,529900AXOUPVP04QCG44,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300NEC760MV3RT251,"CARGILL OIL MILLS PHILIPPINES, INC.",PH,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,5493001CQ1KBLU1LES39,"CARGILL PHILIPPINES, INC.",PH,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300NWSXO6S2OVQU21,"CARGILL TEXTURIZING SOLUTIONS PHILIPPINES, INC.",PH,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,5493006BYGZ68C274O46,GCP APPLIED TECHNOLOGIES (PHILIPPINES) INC.,PH,US,GCP APPLIED TECHNOLOGIES INC.,5493007G654QKQVEKV09,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,213800GRAMBVBBL7R837,"JOHNSON CONTROLS-HITACHI AIR CONDITIONING PHILIPPINES, INC.",PH,US,Johnson & Johnson,549300G0CFPGEF6X2043,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300S6EYGTMPUPKN97,Johnson & Johnson International (Singapore) Pte. Ltd.,PH,US,Johnson & Johnson,549300G0CFPGEF6X2043,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300HB7WZ2EN6P4M68,"MEAD JOHNSON NUTRITION (PHILIPPINES), INC.",PH,US,Johnson & Johnson,549300G0CFPGEF6X2043,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300Q5TI70V55VNY77,"S.C. JOHNSON & SON, INC.",PH,US,Johnson & Johnson,549300G0CFPGEF6X2043,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,DE,PH,5299006WWC6T0PMEDY27,SIEMENS ENERGY INC.,PH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,DE,PH,5299003UHQ607ADYRE09,SIEMENS INC.,PH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,CA,PH,549300CZ4VA63RMQHT75,SUN LIFE GREPA FINANCIAL INC.,PH,CA,Sun Life Financial Inc.,549300V040JZX5S66Z78,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,DE,PH,529900PM23OJGYA9KV37,Siemens Healthcare Inc.,PH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,
IN,PH,US,PH,549300HY401LDQOZOC45,"GENERAL MOTORS AUTOMOBILES PHILIPPINES, INC.",PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7807,0,1,,,,
IN,PH,US,PH,5493003ETXRC42NSZX90,GENERALI PILIPINAS INSURANCE CO. INC.,PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7693,0,1,,,,
IN,PH,US,PH,549300CGJ6FN2TXZ6I20,GENERALI PILIPINAS LIFE ASSURANCE CO. INC.,PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7679,0,1,,,,
IN,PH,US,PH,549300DJTBMG87CO0C94,"GENERALI PILIPINAS HOLDING CO., INC.",PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7562,0,1,,,,
IN,PH,US,PH,5493001J8RU03FCPMO11,"STREAM INTERNATIONAL GLOBAL SERVICES PHILIPPINES, INC.",PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7415,0,1,,,,
IN,PH,US,PH,549300UD7QHBLNQZWK41,"HC CONSUMER FINANCE PHILIPPINES, INC",PH,US,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.74,0,1,,,,
