direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,KH,OTHER,KH,9845007D83CD6D8DBH08,ប៊ី.អាយ.ស៊ី. ម៉ាឃីត ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,254900C1695G2DWUKX93,ផ្លាយអ៊ីង ហ្វីតឌើរ (ខេមបូឌា) វូដ-អ៊ិនដាសស្រ្ទី ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,254900ILPM7VT6UED003,សត្វល្អិត កម្ពុជា។ ភីអិលស៊ី,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,254900D4X6TTK6EZPD60,ហ្គោល ហ្វាយនេនសល គ្លូប៊ល អុិនវេសមុិន,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,98450068458E48FBB746,អ៊ីហ្សីខម ខូ អិលធីឌី,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,984500F646C9DEE0ED55,អ៊ុំ វ៉ាឡង់តាំង អ៊ិនវេសម៉ិន ហ្វឺម ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,1.0,0,1,,,,
IN,KH,OTHER,KH,254900ACRCPK5CT57495,អ៊ិច អេ យូ មើឡាយអិន ហ្វាយនែនសល ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9999,0,1,,,,
IN,KH,OTHER,KH,254900T7IUIVN27JQD93,"ក្រុមហ៊ុន BROKER JET CO., LTD",KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9993,0,1,,,,
IN,KH,OTHER,KH,9845004A66ABC51AE826,ឃ្យូប៊ីក ហ្វាយនែនសល សឺវីស ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9993,0,1,,,,
IN,KH,OTHER,KH,254900HSOSIEJPSGLT73,ដុងណាន (ខេមបូឌា) វ៊ូដ ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9993,0,1,,,,
IN,KH,AMERICAS_OTHER,KH,54930070651GI5ZVO302,SOCIETE GOLDEN RICE,KH,AMERICAS_OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9934,0,1,,,,
IN,KH,EUROPE,KH,549300FLGVMU8FMRCA54,គ្លូប៊ល លីឃ្វីឌីធី អ៊ិកឆេង ឯ.ក,KH,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9906,0,1,,,,
IN,KH,OTHER,KH,98450037FEA6FBABUE46,កូម៉ូ ធី ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6202,0,1,,,,
IN,KH,OTHER,KH,254900D716NN9I1FZ593,ធនាគារ ហត្ថា ម.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6202,0,1,,,,
IN,KH,OTHER,KH,2138004286GPA4ZWDM78,ហ្គោលវែល ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6202,0,1,,,,
IN,KH,OTHER,KH,9845004AS38701E3B964,អេសធី ម៉ាឃីត ឯ.ក,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6202,0,1,,,,
IN,KH,OTHER,KH,549300HCROFH7XCWZW75,អ៊ី ពេញ ខូ អិលធីឌី,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5593,0,1,,,,
IN,KH,OTHER,KH,529900PQVCDBE6NA9O55,ធនាគារ អេស៊ីលីដា ភីអិលស៊ី,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5517,0,1,,,,
IN,KH,OTHER,KH,300300070U4RZITBIV71,ភ្នំពេញ ដេរីវ៉េទីវ អ៊ិចឆេង ភីអិលស៊ី,KH,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5482,0,1,,,,
IN,KH,EUROPE,KH,549300ITSSRJFIRUHM73,ធនាគារជាតិនៃកម្ពុជា,KH,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5188,0,1,,,,
