direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,MY,SE,MY,549300Y55AW3WK6LBU96,ALFA LAVAL MALAYSIA SDN. BHD.,MY,SE,Alfa Laval AB,549300UCKT2UK88AG251,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SE,SE,,1
IN,MY,DE,MY,549300QQB6Z8WQXL3J64,ALLIANZ GENERAL INSURANCE COMPANY (MALAYSIA) BERHAD,MY,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,DE,,1
IN,MY,DE,MY,254900GYE90A97ROIH19,ALLIANZ SERVICES SDN. BHD.,MY,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,TR,MY,984500A42CBDE854E818,ARCELIK HITACHI HOME APPLIANCES SALES MALAYSIA SD. BHD.,MY,TR,KOÇ HOLDİNG ANONİM ŞİRKETİ,7890005U0H950VH19H45,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TR,TR,,0
IN,MY,US,MY,549300NFF04VSZKWL441,ARROW COMPONENTS (M) SDN. BHD.,MY,US,"ARROW ELECTRONICS, INC.",549300YNNLBXT8N8R512,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,1
IN,MY,US,MY,549300UZOXBYKGA1JI75,ARROW ELECTRONICS LABUAN PTE LTD,MY,US,"ARROW ELECTRONICS, INC.",549300YNNLBXT8N8R512,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,US,,0
IN,MY,GB,MY,549300W9FH7TZJLBC831,ASIAFLEX PRODUCTS SDN. BHD.,MY,GB,TECHNIPFMC PLC,549300D5I93QWCJTCK36,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,1
IN,MY,GB,MY,549300ZFFY4BYGZ1AX14,ASSEMBLY PAYMENTS MALAYSIA SDN. BHD.,MY,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,GB,0
IN,MY,FR,MY,549300VGRE8KIKVFT470,ATOS SERVICES (M) SDN. BHD.,MY,FR,ATOS SE,5493001EZOOA66PTBR68,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,FR,,1
IN,MY,FR,MY,254900KNV67LJDHC1691,AXA GROUP OPERATIONS MALAYSIA SDN. BHD.,MY,FR,AXA,F5WCUMTUM4RKZ1MAIE39,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,1
IN,MY,US,MY,254900H1OK24L9APMY72,AbbVie Sdn. Bhd.,MY,US,ABBVIE INC.,FR5LCKFTG8054YNNRU85,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,JP,MY,254900SFL5NR0A75MV37,Aeon Bank (M) Berhad,MY,JP,イオン株式会社,5299009MXFL34SA71416,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,1
IN,MY,FR,MY,529900KGQ9JJAZNX4189,Air Liquide Global E&C Solutions Malaysia Sdn. Bhd.,MY,FR,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,969500MMPQVHK671GT54,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,1
IN,MY,DE,MY,5299007PUPGNSJ0VIN18,Altair Engineering Sdn. Bhd.,MY,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900W24JAX7A0N6883,B. Braun Medical Industries Sdn. Bhd.,MY,DE,B. Braun Holding GmbH & Co. KG,5299004E1B0DK73UIY59,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,US,MY,DJYC2L0IWKO41Q0QJU67,BANK OF AMERICA MALAYSIA BERHAD,MY,US,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,1
IN,MY,CH,MY,213800NK37LUF9E9KA29,BARRY CALLEBAUT MALAYSIA SDN. BHD.,MY,CH,BARRY CALLEBAUT AG,213800Y5RWKLDPUTT265,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,1
IN,MY,CH,MY,213800XUTK6YFIL6WO29,BARRY CALLEBAUT MANUFACTURING MALAYSIA SDN BHD,MY,CH,BARRY CALLEBAUT AG,213800Y5RWKLDPUTT265,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,1
IN,MY,CH,MY,213800ZFM29Z69QFOO15,BARRY CALLEBAUT SERVICES ASIA PACIFIC SDN. BHD.,MY,CH,BARRY CALLEBAUT AG,213800Y5RWKLDPUTT265,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,1
IN,MY,GB,MY,213800OICE1SFTC9ZZ07,BAT ASPAC SERVICE CENTRE SDN. BHD.,MY,GB,BRITISH AMERICAN TOBACCO P.L.C.,213800FKA5MF17RJKT63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,MY,GB,MY,21380032H1P7IVXSYY90,BEAZLEY LABUAN LIMITED,MY,GB,BEAZLEY PLC,213800VTOMUWD41GIT12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0
IN,MY,PA,MY,549300TCM3WFFWQWE495,BERLIAN MCDERMOTT SDN. BHD.,MY,PA,"MCDERMOTT INTERNATIONAL, INC.",ZAKWBIG8QLOPMZ888610,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,PA,PA,,1
IN,MY,NL,MY,254900XICAWX1XRS8495,BESI APAC SDN. BHD.,MY,NL,BE Semiconductor Industries N.V.,7245007A1YFLI2GNYX06,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,1
IN,MY,IN,MY,254900IF6QG23MJZE131,BIOCON SDN. BHD.,MY,IN,BIOCON LIMITED,335800NK3L7QCHLOC198,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,IN,,1
IN,MY,BZ,MY,2549003ZRSGTC55H6U32,BLUE INVESTMENT BANK INC.,MY,BZ,MARYSOL LTD.,254900KHR74EDAYKZ823,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,BZ,BZ,0
IN,MY,DE,MY,529900IL5950VC14RF77,BMW Asia Technology Centre Sdn. Bhd.,MY,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900SU7MEJBKVP8851,BMW Credit (Malaysia) Sdn. Bhd.,MY,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900TCTUP1D2S1SB90,BMW Holding Malaysia Sdn. Bhd.,MY,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900I5NUYZFV6FZ323,BMW Lease (Malaysia) SDN. BHD.,MY,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900JYJQ8NMWUSIN28,BMW Malaysia Sdn. Bhd.,MY,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,FR,MY,5493003EF0J4NNIPQ907,BNP PARIBAS MALAYSIA BERHAD,MY,FR,BNP PARIBAS,R0MUWSFPU8MPRO8K5P83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,1
IN,MY,SG,MY,254900MIUP0FYBJ8KJ17,BOS WEALTH MANAGEMENT MALAYSIA BERHAD,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,1
IN,MY,DE,MY,254900SKW9YSQ2P8U576,BRENNTAG BUSINESS SERVICES SDN. BHD.,MY,DE,BRENNTAG SE,NNROIXVWJ7CPSR27SV97,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,JP,MY,549300GD33NTD45VKH11,BRIGHTSTAR DISTRIBUTION SDN. BHD.,MY,JP,ソフトバンクグループ株式会社,5493003BZYYYCDIO0R13,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,JP,,0
IN,MY,GB,MY,213800G2NPVMCBXTCO16,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,MY,GB,BRITISH AMERICAN TOBACCO P.L.C.,213800FKA5MF17RJKT63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,1
IN,MY,GB,MY,2138005V1FD14CZNKH93,BRITISH AMERICAN TOBACCO GSD (KUALA LUMPUR) SDN. BHD.,MY,GB,BRITISH AMERICAN TOBACCO P.L.C.,213800FKA5MF17RJKT63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,1
IN,MY,US,MY,254900USVUMGXGKZLQ74,BRUKER (MALAYSIA) SDN. BHD.,MY,US,BRUKER CORPORATION,LEBZ6VLQ6I8XB1NHVY15,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,CH,MY,254900L9DNQ2NT71SY67,BUNGE AGRIBUSINESS (M) SDN. BHD.,MY,CH,Bunge Global SA,254900IVXSV9K0B7PO26,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CH,,1
IN,MY,BZ,MY,254900JQT5TK8LZ8X743,Blue International Fund Ltd.,MY,BZ,MARYSOL LTD.,254900KHR74EDAYKZ823,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BZ,BZ,,0
IN,MY,BZ,MY,254900HYDRANVXAMD150,Blue Wealth Management Ltd.,MY,BZ,MARYSOL LTD.,254900KHR74EDAYKZ823,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BZ,BZ,,0
IN,MY,CA,MY,549300OKPBKZNPOWM588,CAE KUALA LUMPUR SDN. BHD.,MY,CA,CAE INC.,549300FFM2BEH2GF1E44,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CA,CA,,1
IN,MY,SE,MY,2138007T136CTSZ16G14,CAMFIL MALAYSIA SDN. BHD.,MY,SE,Camfil Aktiebolag,549300UEWB7X9RM66106,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SE,SE,,1
IN,MY,VG,MY,529900TE1EISP2NO2L07,CAPEHURST LTD.,MY,VG,KRUZA LTD.,254900H69MLKV1MG8W35,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,VG,VG,,0
IN,MY,US,MY,549300NZSXE6KGPUDV96,CARGILL (MALAYSIA) SDN. BHD.,MY,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,US,MY,5493006DCL0KBJGZ6K09,CARGILL FOOD INGREDIENTS SDN. BHD.,MY,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,US,US,1
IN,MY,US,MY,549300KVE561DZG2Z829,CARGILL HOLDINGS (MALAYSIA) SDN. BHD.,MY,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,US,MY,549300GQK2RKC79ZQ234,CARGILL PALM PRODUCTS SDN. BHD.,MY,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,US,US,1
IN,MY,GB,MY,549300UC8MFU624FIN41,CARTABAN (MALAYA) NOMINEES SDN BHD,MY,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,GB,GB,1
IN,MY,GB,MY,549300VKIC9BYQWINM80,CARTABAN NOMINEES (ASING) SDN. BHD.,MY,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,GB,GB,1
IN,MY,GB,MY,549300RD5P6LH3OL9W18,CARTABAN NOMINEES (TEMPATAN) SDN. BHD.,MY,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,GB,GB,1
IN,MY,US,MY,549300BUFNHD65LCAI44,CATERPILLAR FINANCIAL SERVICES MALAYSIA SDN. BHD.,MY,US,CATERPILLAR INC.,WRJR7GS4GTRECRRTVX92,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,FR,MY,213800T4ZJ8VY1VF7720,CATLIN LABUAN LIMITED,MY,FR,AXA,F5WCUMTUM4RKZ1MAIE39,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0
IN,MY,BD,MY,254900WXPJQS4J7JC956,CBL Money Transfer Sdn. Bhd.,MY,BD,City Bank PLC,2549001O28ZENA1KKP30,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BD,BD,,1
IN,MY,CA,MY,549300ZG56C9GDLQXP30,CELESTICA ELECTRONICS (M) SDN. BHD.,MY,CA,CELESTICA INC.,549300J3CG5T6RZWLN53,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CA,,1
IN,MY,CA,MY,549300PQ2B01Q8ESF087,CELESTICA MALAYSIA SDN. BHD.,MY,CA,CELESTICA INC.,549300J3CG5T6RZWLN53,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CA,,1
IN,MY,CA,MY,254900G3150O6T2KFJ17,CELESTICA PLATFORM AND CLOUD SOLUTIONS MALAYSIA SDN. BHD.,MY,CA,CELESTICA INC.,549300J3CG5T6RZWLN53,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CA,,1
IN,MY,CH,MY,254900DRX46WGH86IB61,CEREAL PARTNERS (MALAYSIA) SDN. BHD.,MY,CH,NESTLÉ S.A.,KY37LUS27QQX7BB93L28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,1
IN,MY,CN,MY,254900GDDPZYW572YJ51,CHINA CONSTRUCTION BANK (MALAYSIA) BERHAD,MY,CN,中国建设银行股份有限公司,5493001KQW6DM7KEDR62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CN,CN,,1
IN,MY,US,MY,5493003R8SNPVWYRGS11,CITI LABUAN LEASING LIMITED,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0
IN,MY,US,MY,QINWV8RCPXRMH5IWUL13,CITIBANK BERHAD,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,,1
IN,MY,US,MY,FWFDU9OTL5768ZW4K495,CITIBANK MALAYSIA (L) LIMITED,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,,0
IN,MY,US,MY,5493004SZUEW5ZVP9Q17,CITIGROUP CAPITAL SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,US,MY,549300TCFQH464NI3L16,CITIGROUP GLOBAL MARKETS MALAYSIA SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,US,MY,54930062KUH6RME4PB58,CITIGROUP NOMINEES (ASING) SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,US,US,1
IN,MY,US,MY,549300JOZJ9JT2K4C832,CITIGROUP NOMINEES (TEMPATAN) SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,US,US,1
IN,MY,US,MY,549300DS92LU6GAU1M26,CITIGROUP SALES AND OUTSOURCING SERVICES SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,US,MY,549300X2CJK1MVJWDS72,CITIGROUP TRANSACTION SERVICES (M) SDN. BHD.,MY,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,1
IN,MY,HK,MY,213800KVWISYQCOJ4Y07,CLSA SECURITIES MALAYSIA SDN. BHD.,MY,HK,CITIC Limited,2549006I3Q3M98KHOT11,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,HK,HK,,1
IN,MY,GB,MY,2138003V9ENO95UD8540,COMMERCIAL MARKETERS AND DISTRIBUTORS SDN. BHD.,MY,GB,BRITISH AMERICAN TOBACCO P.L.C.,213800FKA5MF17RJKT63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,GB,GB,1
IN,MY,KY,MY,2549004UUEDVQQ3KG813,COUNTRY GARDEN REAL ESTATE SDN. BHD.,MY,KY,COUNTRY GARDEN HOLDINGS COMPANY LIMITED,549300MGHLPT1EFHGF84,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,1
IN,MY,US,MY,2549003L42BICLJOGD04,CROWN BEVERAGE CANS MALAYSIA SDN. BHD.,MY,US,"CROWN HOLDINGS, INC.",NYLWZIOY8PUNIT4JOE22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,,1
IN,MY,TW,MY,254900FI2UG4Q4AVY528,Chicony Global Inc.,MY,TW,群光電子股份有限公司,254900JBP5GB5B1IHS51,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TW,TW,,0
IN,MY,CH,MY,254900AOVHYU1D2CCI10,Chubb Insurance Malaysia Berhad,MY,CH,Chubb Limited,E0JAN6VLUDI1HITHT809,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,CH,,1
IN,MY,NZ,MY,213800U3H17FLRBHAN36,DAIRYMAS (MALAYSIA) SDN. BHD.,MY,NZ,FONTERRA CO-OPERATIVE GROUP LIMITED,549300NCQQ9E4O5JX172,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NZ,NZ,,1
IN,MY,DE,MY,52990008TVD25BDR1G65,DB (Malaysia) Nominee (Asing) Sdn. Bhd.,MY,DE,DEUTSCHE BANK AKTIENGESELLSCHAFT,7LTWFZYICNSX8D621K86,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DE,MY,529900LK05HKEZ736735,DB Corporate Advisory (Malaysia) Sdn. Bhd.,MY,DE,DEUTSCHE BANK AKTIENGESELLSCHAFT,7LTWFZYICNSX8D621K86,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,KY,MY,529900RS5S1RFH0CMV06,DERIV SERVICES SDN. BHD.,MY,KY,Deriv Group SEZC,529900KJA1XDX79KHS56,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,1
IN,MY,DE,MY,529900DLWFR8HK7DR278,DEUTSCHE BANK (MALAYSIA) BERHAD,MY,DE,DEUTSCHE BANK AKTIENGESELLSCHAFT,7LTWFZYICNSX8D621K86,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,1
IN,MY,DK,MY,529900Q4U1DJSW5XJY93,DSV AIR & SEA SDN. BHD.,MY,DK,DSV A/S,529900X41C0BSLK67H70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DK,DK,,1
IN,MY,DE,MY,529900DL2XFM6K4E6494,DURR SYSTEMS (MALAYSIA) SDN.BHD.,MY,DE,Dürr Aktiengesellschaft,5299003APZ54EDTSRO20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,DE,,1
IN,MY,NL,MY,549300KZHH3MSUXTOZ98,DUTCH LADY MILK INDUSTRIES BERHAD,MY,NL,Koninklijke FrieslandCampina N.V.,724500CDWM1CHYS8AP31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,1
