direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,TH,IE,TH,5493006CSD0IO1L5C766,EATON INDUSTRIES (THAILAND) LTD.,TH,IE,EATON CORPORATION PUBLIC LIMITED COMPANY,549300VDIGTMXUNT7H71,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IE,IE,,0.0
IN,TH,GB,TH,21380015KQO8FOFDKW15,EK-CHAI DISTRIBUTION SYSTEM CO. LTD,TH,GB,TESCO PLC,2138002P5RNKC5W2JZ46,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,GB,,0.0
IN,TH,FR,TH,5493004WTHSS6OWNHE94,"EYEBIZ LABORATORY (THAILAND) CO.,LTD.",TH,FR,ESSILORLUXOTTICA,549300M3VH1A3ER1TB49,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,TH,KY,TH,549300G97UW72P48KL59,FABRINET COMPANY LIMITED,TH,KY,FABRINET,5493004TETZ6IYF7CV44,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KY,KY,,0.0
IN,TH,US,TH,549300EG01FHHZERMH83,FEDERAL-MOGUL (THAILAND) COMPANY LIMITED,TH,US,TENNECO INC.,549300U0EXXFAQFAD785,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,NL,TH,549300YJJB2ZUEYK3D31,FRIESLANDCAMPINA (THAILAND) PUBLIC COMPANY LIMITED,TH,NL,Koninklijke FrieslandCampina N.V.,724500CDWM1CHYS8AP31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0.0
IN,TH,JP,TH,254900ERH6DFC1LJMH62,GMO-Z.Com Cryptonomics (Thailand) Company Limited,TH,JP,ＧＭＯインターネットグループ株式会社,529900BFZEY3BESHBW90,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,JP,,0.0
IN,TH,SG,TH,213800ZOTFDMLVPXCR50,GOBEAR (THAILAND) COMPANY LIMITED,TH,SG,WOODPECKER ASIA TECH PTE. LTD,213800YL1WKCFM1LOQ12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,TH,US,TH,549300LQR3SNIY0UYJ10,HGST (THAILAND) COMPANY LIMITED,TH,US,WESTERN DIGITAL CORPORATION,549300QQXOOYEF89IC56,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,DE,TH,549300FP7KULSUEF7T21,"KSB PUMPS CO., LTD",TH,DE,KSB SE & Co. KGaA,529900BVAET534PD7C28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,SE,TH,549300FI6YV7S7V6J740,OOY COMP. LTD,TH,SE,Rederi Aktiebolaget Svenska Kusten,549300L7DMB53U4PUF02,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SE,SE,,0.0
IN,TH,US,TH,254900J2DPMF71KCIG02,"Pancosma & Associates Marketing (Thailand) Co., Ltd",TH,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,US,TH,5493002HJ2XMLFVBXH20,"RICH PRODUCTS MANUFACTURING (THAILAND) CO., LTD.",TH,US,RICH PRODUCTS CORPORATION,54930098YJWW4XAC3823,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,549300TMH33MGXTZF064,ROHM AND HAAS CHEMICAL (THAILAND) LIMITED,TH,US,DOW INC.,5493003S21INSLK2IP73,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,IT,TH,5493001O24BME5RQCW07,SPCC,TH,IT,SAIPEM S.P.A.,549300PHV8MBDHWB8X12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,IT,,0.0
IN,TH,US,TH,549300CUDSD1F54ZJZ90,SPECIALTY ELECTRONIC MATERIALS (THAILAND) COMPANY LIMITED,TH,US,DOW INC.,5493003S21INSLK2IP73,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,GB,TH,213800G6IWQQKM9GJ808,TESCO GLOBAL EMPLOYMENT COMPANY LIMITED,TH,GB,TESCO PLC,2138002P5RNKC5W2JZ46,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,0.0
IN,TH,GB,TH,549300G9QZ08PUODV127,UNILEVER THAI SERVICES CO LTD,TH,GB,UNILEVER PLC,549300MKFYEKVRWML317,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,GB,,0.0
IN,TH,FR,TH,5493001H50LJC8JXQ563,VALEO COMFORT AND DRIVING ASSISTANCE SYSTEMS (THAILAND) COMPANY LIMITED,TH,FR,VALEO,5493006IH2N2WMIBB742,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,TH,FR,TH,549300TZJFLEQ0YMJE73,VALEO THERMAL SYSTEMS SALES (THAILAND) COMPANY LIMITED,TH,FR,VALEO,5493006IH2N2WMIBB742,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,TH,US,TH,549300NCYVFJ32L87446,VISTEON AUTOMOTIVE ELECTRONICS (THAILAND) COMPANY LIMITED,TH,US,VISTEON CORPORATION,549300MOVLYHRW4GGW78,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,5493006C84O23EM17025,WESTERN DIGITAL [THAILAND] COMPANY LIMITED,TH,US,WESTERN DIGITAL CORPORATION,549300QQXOOYEF89IC56,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,US,TH,549300X2LNVDZKVMHK31,"YUM RESTAURANTS INTERNATIONAL (THAILAND) CO., LTD.",TH,US,"YUM! Brands, Inc.",549300JE8XHZZ7OHN517,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,549300Q1UAF87OU82K37,คาร์ไบด์ เคมีคอล (ประเทศไทย) จำกัด,TH,US,DOW INC.,5493003S21INSLK2IP73,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,549300A12VSCVO5F7426,จอห์นสัน แอนด์ จอห์นสัน (ประเทศไทย) บจก.,TH,US,Johnson & Johnson,549300G0CFPGEF6X2043,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,SG,TH,549300V1F773E1PK6553,ชื่อนิติบุคคล : บริษัท ธนาคารยูโอบี จำกัด (มหาชน),TH,SG,UNITED OVERSEAS BANK LIMITED,IO66REGK3RCBAMA8HR66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,TH,IN,TH,254900MXVTREKWR7Q490,ซูพรีม ฟอสเทรียน (ประเทศไทย) จำกัด,TH,IN,SUPREME NONWOVENS PRIVATE LIMITED,335800HYS5ATQI8XSP20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0.0
IN,TH,MY,TH,549300R0ZPYS6LVTM523,ธนาคาร ซีไอเอ็มบี ไทย จำกัด (มหาชน),TH,MY,CIMB GROUP HOLDINGS BERHAD,549300FYDN5UD7USZW18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,MY,0.0
IN,TH,DE,TH,8945004XOG4QTLPK0E21,บมจ.ปูนซีเมนต์เอเซีย,TH,DE,Heidelberg Materials AG,LZ2C6E0W5W7LQMX5ZI37,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,JE,TH,894500QKBJY62HF3WS49,บริษัท กรุ๊ปเอ็ม โพรพริเอทารี มีเดีย จำกัด,TH,JE,WPP PLC,549300LSGBXPYHXGDT93,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JE,JE,,0.0
IN,TH,US,TH,254900Y19JCCEI7M4W84,บริษัท คราวน์ ฟู้ด แพ็คเก็จจิ้ง (ประเทศไทย) จำกัด (มหาชน),TH,US,"CROWN HOLDINGS, INC.",NYLWZIOY8PUNIT4JOE22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,US,TH,254900E3R9IO171MP006,บริษัท คราวน์เบ็บแคน แอนด์ โคลสเชอร์ส (ประเทศไทย) จำกัด,TH,US,"CROWN HOLDINGS, INC.",NYLWZIOY8PUNIT4JOE22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,CH,TH,5493007AFFAMSJB5PF75,บริษัท ควอลิตี้ คอฟฟี่ โปรดักท์ส จำกัด,TH,CH,NESTLÉ S.A.,KY37LUS27QQX7BB93L28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0.0
IN,TH,US,TH,894500A3IVWEC4ZURW12,บริษัท คอลเกต-ปาล์มโอลีฟ (ประเทศไทย) จำกัด,TH,US,COLGATE-PALMOLIVE COMPANY,YMEGZFW4SBUSS5BQXF88,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,549300KIJANFFYFZ4A21,บริษัท คาร์กิลล์มีทส์ (ไทยแลนด์) จำกัด,TH,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,US,US,0.0
IN,TH,US,TH,549300A0H8IN7ESRVE56,บริษัท คาร์กิลล์สยาม จำกัด,TH,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,LU,US,,0.0
IN,TH,DE,TH,5299004DFQJ191JD6L16,บริษัท คาร์ล ไซส์ส จำกัด,TH,DE,Carl Zeiss AG,5299000XH7YX33EJZP65,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,US,TH,5493007BZU57N10K3Q39,บริษัท จอห์นสัน แอนด์ จอห์นสัน คอนซูเมอร์ (ประเทศไทย) จำกัด,TH,US,Johnson & Johnson,549300G0CFPGEF6X2043,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,US,TH,254900B5FNBX7U9FSQ24,บริษัท จอห์นสัน แอนด์ จอห์นสัน เมดเทค (ประเทศไทย) จำกัด,TH,US,Johnson & Johnson,549300G0CFPGEF6X2043,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,US,TH,549300W8AHJHSD40OR13,บริษัท จีซีพี แอพพลายด์ เทคโนโลยีส์ โฮลดิ้งส์ (ไทยแลนด์) จำกัด,TH,US,GCP APPLIED TECHNOLOGIES INC.,5493007G654QKQVEKV09,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,CH,TH,52990044YDMO1Y0R5N94,บริษัท ซอฟต์แวร์วัน จำกัด,TH,CH,SoftwareOne Holding AG,529900GBI88JKWXLGI05,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0.0
IN,TH,KR,TH,2549006WUX6DYQEGZN20,บริษัท ซัมซุง ซี แอนด์ ที (ประเทศไทย) จำกัด,TH,KR,삼성물산 주식회사,988400GFRE4IDFPE9E64,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KR,KR,,0.0
IN,TH,DE,TH,529900VMFNOC2129QE28,บริษัท ซิมไรส์ จำกัด,TH,DE,Symrise AG,529900D82I6R9601CF26,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,CA,TH,549300WO51P2GPNVUL50,บริษัท ซิเลซติกา (ประเทศไทย) จำกัด,TH,CA,CELESTICA INC.,549300J3CG5T6RZWLN53,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,CA,,0.0
IN,TH,DE,TH,529900ZYV65DZCT32I95,บริษัท ซีพีอาร์เอ็น (ประเทศไทย) จำกัด,TH,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900RFLGGW9NL0IJ29,บริษัท ซีเมนส์ กาเมซ่า รีนิวเอเบิล เอ็นเนอร์ยี จำกัด,TH,DE,Siemens Energy AG,5299005CHJZ14D4FDJ62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ES,DE,,0.0
IN,TH,DE,TH,529900DQBZI0ZN8GZ661,บริษัท ซีเมนส์ จำกัด,TH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,5299001BS2N6FDSU5V12,บริษัท ซีเมนส์ เอนเนอร์ยี่ จำกัด,TH,DE,Siemens Energy AG,5299005CHJZ14D4FDJ62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900MHAROBMG81YE22,บริษัท ซีเมนส์ เฮลท์แคร์ จำกัด,TH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,5299005CX86908X4DB52,บริษัท ซีเมนส์ โมบิลิตี้ จำกัด,TH,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,JE,TH,894500Y08FE0U3L2FG55,บริษัท ดับบลิวพีพี (ประเทศไทย) จำกัด,TH,JE,WPP PLC,549300LSGBXPYHXGDT93,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JE,JE,,0.0
IN,TH,US,TH,549300C0UDGBOPI0O521,บริษัท ดาน่า สไปเซอร์ (ประเทศไทย) จำกัด,TH,US,DANA INCORPORATED,KVWHW7YLZPFJM8QYNJ51,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,US,TH,549300PDFJU7M44DPS33,บริษัท ดาว เคมิคอล ประเทศไทย จำกัด,TH,US,DOW INC.,5493003S21INSLK2IP73,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,KR,TH,984500FD3SA82A86B054,บริษัท ดาโอ (ประเทศไทย) จำกัด (มหาชน),TH,KR,다올투자증권,988400IHZEWTN9N0WY45,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,KR,KR,,0.0
IN,TH,IN,TH,254900SKC9F7628K0B37,บริษัท ดี ไปปิง ซิสเท็มส์ (ไทยแลนด์) จำกัด,TH,IN,DEE DEVELOPMENT ENGINEERS LIMITED,335800RQIEGPE972AY57,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,IN,IN,,0.0
IN,TH,DK,TH,529900NV2C1HT5Z7XE16,บริษัท ดีเอสวี แอร์ แอนด์ ซี จำกัด,TH,DK,DSV A/S,529900X41C0BSLK67H70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DK,DK,,0.0
IN,TH,DE,TH,5299003W5AVEKEFMDR47,บริษัท ดูคาติ พาวเวอร์เทรน(ประเทศไทย) จำกัด,TH,DE,VOLKSWAGEN AKTIENGESELLSCHAFT,529900NNUPAGGOMPXZ31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900YLTOCU94X92W77,บริษัท ดูคาติ มอเตอร์ (ประเทศไทย) จำกัด,TH,DE,VOLKSWAGEN AKTIENGESELLSCHAFT,529900NNUPAGGOMPXZ31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900K8HEULF497KQ25,บริษัท ดูอาร์ (ประเทศไทย) จำกัด,TH,DE,Dürr Aktiengesellschaft,5299003APZ54EDTSRO20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,US,TH,549300XL87SG2C06FU24,บริษัท ทรานสนอร์ม ซิสเต็ม จำกัด,TH,US,HONEYWELL INTERNATIONAL INC.,ISRPG12PN4EIEOEMW547,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,FR,TH,894500GIYDEAMTIGSQ06,บริษัท ทรานสิชั่น ซิสเต็มส์ แอนด์ เน็ทเวอร์คส (ประเทศไทย) จำกัด,TH,FR,EXCLUSIVE NETWORKS CORPORATE,969500GFM1C4M1KMPL74,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,FR,,0.0
IN,TH,DE,TH,254900RXJ904LBQ40J62,บริษัท ทิสเซิ่นครุปแมททีเรี่ยลส์(ไทยแลนด์) จำกัด,TH,DE,thyssenkrupp AG,549300UDG16DOYUPR330,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,DE,,0.0
IN,TH,GB,TH,254900H0CU1Q61H54U96,บริษัท ทีไอ ออโทโมทีฟ (ไทยแลนด์) จำกัด,TH,GB,TI FLUID SYSTEMS PLC,5493001T9RXVD6OAWY46,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,GB,,0.0
IN,TH,JP,TH,549300I1B1U1HB4HRH77,บริษัท ธนาคารกรุงศรีอยุธยา จำกัด (มหาชน),TH,JP,株式会社三菱ＵＦＪフィナンシャル・グループ,353800V2V8PUY9TK3E06,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0.0
IN,TH,GB,TH,549300O1LQYCQ7G1IM57,บริษัท ธนาคารสแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน),TH,GB,STANDARD CHARTERED PLC,U4LOSYZ7YG4W3S5F2G91,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,TH,CN,TH,549300AL8CESRCVHFX93,บริษัท ธนาคารไอซีบีซี (ไทย) จำกัด (มหาชน),TH,CN,中国工商银行股份有限公司,5493002ERZU2K9PZDL40,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CN,CN,,0.0
IN,TH,GB,TH,213800JC2Y2666U6RT62,บริษัท นอร์ธ สาธรโฮลดิ้งส์ จำกัด,TH,GB,Prudential Public Limited Company,5493001Z3ZE83NGK8Y12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,TH,US,TH,549300E5X7QFOIE7MI75,บริษัท บริหารสินทรัพย์ อินเตอร์ แคปปิตอล อลิอันซ์ จำกัด,TH,US,MORGAN STANLEY,IGJSJL3JD5P30I6NJZ34,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,TH,DE,TH,529900B15CRV4CIEWN19,บริษัท บริหารสินทรัพย์ ไทยบังคับและติดตามสินทรัพย์ จำกัด,TH,DE,DEUTSCHE BANK AKTIENGESELLSCHAFT,7LTWFZYICNSX8D621K86,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,US,TH,2549000HGIJYRRZ6FX15,บริษัท บอร์กวอร์เนอร์ พีดีเอส (ประเทศไทย) จำกัด,TH,US,BORGWARNER INC.,549300DSFX2IE88NSX47,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,TH,DK,TH,254900M7B63MEX34Q077,บริษัท บางกอก มารีน จำกัด,TH,DK,A.P. MØLLER HOLDING A/S,5493000HKHWS15XW2C38,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DK,DK,,0.0
IN,TH,GB,TH,984500339ABB5FC35E83,บริษัท บาเซล แอดวานซ์ โพลีโอลิฟินซ์ (ประเทศไทย) จำกัด,TH,GB,LyondellBasell Industries N.V.,BN6WCCZ8OVP3ITUUVN49,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,TH,DE,TH,529900Y3M63ZLOPSKZ09,บริษัท บี. บราวน์ (ประเทศไทย) จำกัด,TH,DE,B. Braun Holding GmbH & Co. KG,5299004E1B0DK73UIY59,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,52990011DMJPYEB0FD90,บริษัท บีเอสเอ็มซี (ประเทศไทย) จำกัด,TH,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900H6CEDJGIDO1A42,บริษัท บีเอ็มดับเบิลยู (ประเทศไทย) จำกัด,TH,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,52990093OUL2ITV4M334,บริษัท บีเอ็มดับเบิลยู ลิสซิ่ง (ประเทศไทย) จำกัด,TH,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,529900Z2CSI18GHZW529,บริษัท บีเอ็มดับเบิลยู อินชัวรันส์ โบรกเกอร์ (ประเทศไทย) จำกัด,TH,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,5299003W84GWFRTLOZ95,บริษัท บีเอ็มดับเบิลยู แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,TH,DE,Bayerische Motoren Werke Aktiengesellschaft,YEH5ZCD6E441RHVHD759,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,GB,TH,5493005QDQORR48GKC51,บริษัท พรูเด็นเชียล ประกันชีวิต (ประเทศไทย) จำกัด (มหาชน),TH,GB,Prudential Public Limited Company,5493001Z3ZE83NGK8Y12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,TH,DE,TH,9845008WE4A4B14AEV21,บริษัท พูเรม อาปิโก จำกัด,TH,DE,Eberspächer Gruppe GmbH & Co. KG,529900TPI9K2ZCWZOW03,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,TH,DE,TH,5299005ZGA66IFLFA322,บริษัท ฟรอยด์เดนเบิร์ก โฮม แอนด์ คลีนนิ่ง โซลูชั่นส์ (ไทยแลนด์) จำกัด,TH,DE,Freudenberg & Co. Kommanditgesellschaft,5299006XUYI3XG9PHQ25,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
