direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,MY,SG,MY,549300M5129X1W13RA79,PGEO BIOTECH SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,,0.0
OUT,MY,SG,MY,254900N8H66R3F447N73,Pacific Asia Brands Fund,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900RAHHJ2XOAKWO55,Pacific Dana Dividen,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900LBE2UCR89J1478,Pacific Dynamic Global Islamic Fund,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900DAE7FNTQ042P26,Pacific Focus18 Fund,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900IFPA0UGKCDK194,"Pacific Global Agriculture, Infrastructure and Resources Fund",MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900SPAI6LDK7JSK59,Pacific Global Stars Fund,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,254900R8HWEN2AZD6P05,Pacific Real Opportunities Absolute Return Fund,MY,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,SG,SG,0.0
OUT,MY,SG,MY,5493000W4G7T3LKK9739,SANDAKAN EDIBLE OILS SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
OUT,MY,SG,MY,254900IE5ZVD11LDDW80,TAI SIN ELECTRIC CABLES (MALAYSIA) SDN. BHD.,MY,SG,Tai Sin Electric Limited,2549004MSWDRXNFKH924,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
OUT,MY,SG,MY,254900L2GNWHCIM65P05,Technocom Systems Sdn Bhd,MY,SG,VENTURE CORPORATION LIMITED,254900B1NLZC3J1MAE72,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
OUT,MY,SG,MY,549300UELOOESZQLWV30,UNITED OVERSEAS BANK (MALAYSIA) BHD.,MY,SG,UNITED OVERSEAS BANK LIMITED,IO66REGK3RCBAMA8HR66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
OUT,MY,SG,MY,5493003TYZT3IH12OG24,UOB ASSET MANAGEMENT (MALAYSIA) BERHAD,MY,SG,UNITED OVERSEAS BANK LIMITED,IO66REGK3RCBAMA8HR66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
OUT,MY,SG,MY,254900KW4BIDLHLDNK31,Venture Electronics Services (Malaysia) Sdn. Bhd.,MY,SG,VENTURE CORPORATION LIMITED,254900B1NLZC3J1MAE72,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
OUT,MY,SG,MY,549300E6VVJ88WZSFX86,WILMAR KUANTAN EDIBLE OILS SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
OUT,MY,SG,MY,254900EJGRI66ECVRG93,ACR RETAKAFUL BERHAD,MY,SG,ASIA CAPITAL REINSURANCE GROUP PTE. LTD.,549300MI8YS4IVFTKP23,gleif_direct_parent,B_known_direct_parent,B_parent_or_exception,0.85,1,0,SG,,,0.0
OUT,MY,SG,MY,2549002FBZ9DJH90FX03,ASIA CAPITAL REINSURANCE MALAYSIA SDN. BHD.,MY,SG,ASIA CAPITAL REINSURANCE GROUP PTE. LTD.,549300MI8YS4IVFTKP23,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,0.0
OUT,MY,SG,MY,254900818621L65FSB10,GREAT EASTERN TAKAFUL BERHAD,MY,SG,GREAT EASTERN HOLDINGS LIMITED,875500VP8E4GKG3B1P45,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,1.0
OUT,MY,SG,MY,254900YGFFTQS4GX6H19,Great Eastern General Insurance (Malaysia) Berhad,MY,SG,GREAT EASTERN HOLDINGS LIMITED,875500VP8E4GKG3B1P45,phase1_name_match,C_name_match_high,C_name_inferred,1.0,0,1,,,,1.0
OUT,MY,SG,MY,254900ZJKJ9FFO367K29,CFM Argos Pte. Ltd.,MY,SG,GREAT EASTERN HOLDINGS LIMITED,875500VP8E4GKG3B1P45,phase2_address_cluster,D_address_cluster,D_address_inferred,0.73,0,1,,,,0.0
OUT,MY,SG,MY,984500E006ADA1378865,LRC SPECIALITY POLYMERS SDN. BHD.,MY,SG,IFAST CORPORATION LTD.,254900R8J6BPHWK23Z14,phase2_address_cluster,D_address_cluster,D_address_inferred,0.73,0,1,,,,0.0
OUT,MY,SG,MY,5493009UTPZ6Q4AY4G59,WILMAR FERTILIZER MALAYSIA SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,phase2_address_cluster,D_address_cluster,D_address_inferred,0.73,0,1,,,,0.0
OUT,MY,SG,MY,5493005HFZQUS8Q7H492,BINTULU EDIBLE OILS SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,phase2_address_cluster,D_address_cluster,D_address_inferred,0.7,0,1,,,,1.0
OUT,MY,SG,MY,5493002V56CHA7DZ2M68,NATURAL OLEOCHEMICALS SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,phase2_address_cluster,D_address_cluster,D_address_inferred,0.7,0,1,,,,0.0
OUT,MY,SG,MY,5493006ZOIKK9R9I4O70,PGEO EDIBLE OILS SDN. BHD.,MY,SG,Wilmar International Limited,549300H2EAI4YRLWBB20,phase2_address_cluster,D_address_cluster,D_address_inferred,0.7,0,1,,,,0.0
OUT,MY,SG,MY,549300QVUTU3AUU1CP84,AMUNDI MALAYSIA SDN. BHD.,MY,SG,WOODPECKER ASIA TECH PTE. LTD,213800YL1WKCFM1LOQ12,phase2_address_cluster,D_address_cluster,D_address_inferred,0.61,0,1,,,,1.0
OUT,MY,SG,MY,254900D9VWS492DWXX07,Halogen Shariah Ringgit Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9988,0,1,,,,0.0
OUT,MY,SG,MY,2549003BP8563VCZU117,Manulife Shariah PRS NESTEGG Series,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9988,0,1,,,,0.0
OUT,MY,SG,MY,25490086B7FEL8S03L06,AHAM World Series -Biotechnology Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9987,0,1,,,,0.0
OUT,MY,SG,MY,2549007ULQRQR7YBEC10,Koperasi Pegwai Pejabat Pengarah Tanah Dan Galian Kuala Lumpur Berhad,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9984,0,1,,,,0.0
OUT,MY,SG,MY,254900W4QYOAWWJSQQ11,AKKA SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9981,0,1,,,,1.0
OUT,MY,SG,MY,2549008MN9GBTEASBX45,NAZA LEGACY SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.998,0,1,,,,0.0
OUT,MY,SG,MY,9845004J5DFFD673FA18,IMTC SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9976,0,1,,,,1.0
OUT,MY,SG,MY,254900IG559IXFSK0O58,AHAM Aiiman PRS Shariah Moderate Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9966,0,1,,,,0.0
OUT,MY,SG,MY,254900NUIBMMZF9T1S82,PACIFIC & ORIENT BERHAD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9961,0,1,,,,0.0
OUT,MY,SG,MY,254900MXIHC40TT9X511,CGS INTERNATIONAL SECURITIES MALAYSIA SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9959,0,1,,,,1.0
OUT,MY,SG,MY,254900ZJZ7SDPC503F43,Key Development SDN BHD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9954,0,1,,,,1.0
OUT,MY,SG,MY,2549005M3ZIBTVS3Z008,Manulife Shariah Dynamic Leaders Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9953,0,1,,,,0.0
OUT,MY,SG,MY,254900N23ZD0N29YV049,JIMAH O&M SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9952,0,1,,,,1.0
OUT,MY,SG,MY,254900H4PC7YTB82ZF54,AHAM PRS Growth Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.995,0,1,,,,0.0
OUT,MY,SG,MY,254900QOGRD10AMUU407,KSC Strategic Fund 3,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.995,0,1,,,,0.0
OUT,MY,SG,MY,2549001Q3BP4BW4LE619,MEX I CAPITAL BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9946,0,1,,,,0.0
OUT,MY,SG,MY,254900CWYJ5K5CEF2812,AHAM Income Fund 8,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9942,0,1,,,,0.0
OUT,MY,SG,MY,254900RYAIU1CI3YZK82,KSC High Yield Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9942,0,1,,,,0.0
OUT,MY,SG,MY,254900WB25GJ9AFDWA22,JIMAH TEKNIK SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9935,0,1,,,,1.0
OUT,MY,SG,MY,5493001V2HD1PZU5QH52,ABB MALAYSIA SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9926,0,1,,,,1.0
OUT,MY,SG,MY,2549003K3LD9EAHMDG42,Affin Hwang Single Bond Series 6,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9917,0,1,,,,0.0
OUT,MY,SG,MY,254900M65YDWOIITPR08,FMMG SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9915,0,1,,,,1.0
OUT,MY,SG,MY,254900MLC3BZCKP7T208,Valuecap Sdn. Bhd.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9914,0,1,,,,0.0
OUT,MY,SG,MY,254900KL3HEWB9Y1DF96,Principal China-India-Indonesia Opportunities Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9912,0,1,,,,0.0
OUT,MY,SG,MY,254900Q8XG5IR40IRA91,ARECA CAPITAL SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9908,0,1,,,,1.0
OUT,MY,SG,MY,254900FPBN4MBHGPX212,AHAM World Series - Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9906,0,1,,,,0.0
OUT,MY,SG,MY,9845007B71ABXFC5A015,MAYBANK GLOBAL STRATEGIC EQUITY-I FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9898,0,1,,,,0.0
OUT,MY,SG,MY,254900UK70DAMFXA5Y90,Tafa Capital Sdn. Bhd.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9897,0,1,,,,0.0
OUT,MY,SG,MY,254900E3XI8XB2FBZO85,Trinity View Sdn. Bhd.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9897,0,1,,,,0.0
OUT,MY,SG,MY,254900OFWHXF34LZHU93,Principal Islamic PRS Plus Moderate,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9896,0,1,,,,0.0
OUT,MY,SG,MY,25490037GTNGH2I4L484,Allied Hori Sdn. Bhd.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9895,0,1,,,,1.0
OUT,MY,SG,MY,2549007Z8OQI3K98WT45,Embun Edar Sdn. Bhd.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9895,0,1,,,,1.0
OUT,MY,SG,MY,254900QWQMXLVV614A93,AHAM Smart Invest Portfolio - Growth,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9882,0,1,,,,0.0
OUT,MY,SG,MY,25490004A13GA23KXJ16,RHB I-ASIA PACIFIC WELLNESS FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9873,0,1,,,,0.0
OUT,MY,SG,MY,2549007GD0DSG7B2JK90,MAYBANK AGEAS HOLDINGS BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9867,0,1,,,,0.0
OUT,MY,SG,MY,894500PCQZFCAXNIB666,STGW SOLUTION SDN BHD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9862,0,1,,,,0.0
OUT,MY,SG,MY,2549007UYL2M9LKIY969,Principal DALI Asia Pacific Equity Growth Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9859,0,1,,,,0.0
OUT,MY,SG,MY,549300GMOHTUUPIUF525,MANULIFE SHARIAH PRS - MODERATE FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9858,0,1,,,,0.0
OUT,MY,SG,MY,254900JSUFCD8B7WAL43,AmFunds Management Berhad,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9848,0,1,,,,1.0
OUT,MY,SG,MY,254900ETZBL9KWK7JM61,DANAJAMIN NASIONAL BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9848,0,1,,,,1.0
OUT,MY,SG,MY,254900V0BYM4VV8QK983,Affin Hwang Asia Equity ESG Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9846,0,1,,,,0.0
OUT,MY,SG,MY,254900VH5AOK4HHV4I38,BURSA MALAYSIA SECURITIES BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9846,0,1,,,,1.0
OUT,MY,SG,MY,254900FQD8OFFVY11L15,Principal Strategic Global Growth Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9846,0,1,,,,0.0
OUT,MY,SG,MY,9845000C2FE3E86U2154,Maybank Global Wealth Moderate-I Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9843,0,1,,,,0.0
OUT,MY,SG,MY,254900YF4MU9GLM67P97,Public Bank Group Officers' Retirement Benefits Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.984,0,1,,,,0.0
OUT,MY,SG,MY,254900N9GWBJJBVH7Q96,Affin Hwang Income Focus Fund 4,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9836,0,1,,,,0.0
OUT,MY,SG,MY,549300Y1VTO735R7ZI34,SMITH ZAIN (PENANG) SDN. BHD.,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9832,0,1,,,,0.0
OUT,MY,SG,MY,254900R50UKIKT05HK63,AHAM Aiiman Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9828,0,1,,,,0.0
OUT,MY,SG,MY,2549001DUPNFSV5K0I33,AMANAH RAYA BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9828,0,1,,,,1.0
OUT,MY,SG,MY,254900ZM75BOPIGHIZ02,PUBLIC AGGRESSIVE GROWTH FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9828,0,1,,,,0.0
OUT,MY,SG,MY,254900DVY2XNDUNTPR17,SIGNATURE DYNAMIC INCOME FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9828,0,1,,,,0.0
OUT,MY,SG,MY,2549004XU9ENXP52Q969,ACB RESOURCES BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9827,0,1,,,,1.0
OUT,MY,SG,MY,549300FV8X6UID6I1413,TENAGA NASIONAL BERHAD,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9827,0,1,,,,0.0
OUT,MY,SG,MY,254900DUHCR2ZPP20V38,Berjaya Mutual Global Momentum Equity Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9825,0,1,,,,0.0
OUT,MY,SG,MY,254900NEJ2V7QUK6MY65,Principal Titans Growth & Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9813,0,1,,,,0.0
OUT,MY,SG,MY,254900ZXPGXBO5RX2G32,Principal Islamic Asia Pacific Dynamic Equity Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9811,0,1,,,,0.0
OUT,MY,SG,MY,2549007PS1EQFHVQDI98,Holiday Tours & Travel Sdn Bhd,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.981,0,1,,,,1.0
OUT,MY,SG,MY,254900X5J6C3QJ2QF135,ECM Libra Group Berhad,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9807,0,1,,,,1.0
OUT,MY,SG,MY,254900ZIW1H62JEXNG16,Principal Asia Pacific Dynamic Mixed Asset Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9807,0,1,,,,0.0
OUT,MY,SG,MY,254900P75N6A02OIE837,The Affin Hwang Flexible Maturity Income Fund 8,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9807,0,1,,,,0.0
OUT,MY,SG,MY,213800VC2S3ENPWQH290,PUBLIC E-ISLAMIC SUSTAINABLE MILLENNIAL FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9802,0,1,,,,0.0
OUT,MY,SG,MY,98450038S2FC9E051565,Maybank Global Wealth Growth-I Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9799,0,1,,,,0.0
OUT,MY,SG,MY,254900PCGO502BBFBE45,AmIncome Regular 3,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9797,0,1,,,,0.0
OUT,MY,SG,MY,254900BFR13IIJELT818,AmIncome Regular 4,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9797,0,1,,,,0.0
OUT,MY,SG,MY,254900EOAPCM664UH183,Principal Dynamic Enhanced Malaysia Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9784,0,1,,,,0.0
OUT,MY,SG,MY,25490091RJAY2344O873,MANULIFE PRS NESTEGG SERIES,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9771,0,1,,,,0.0
OUT,MY,SG,MY,254900HHB97QCJW2B603,Labuan Financial Services Authority,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9762,0,1,,,,0.0
OUT,MY,SG,MY,254900S4KQV0I34ABM68,KSC Demeter Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9756,0,1,,,,0.0
OUT,MY,SG,MY,254900UM6L8GKUAPR153,TA T-STRIPS Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9756,0,1,,,,0.0
OUT,MY,SG,MY,549300EVXDMPVUKFHH11,Performa Core Growth and Income Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9731,0,1,,,,0.0
OUT,MY,SG,MY,254900XG615HSFBNCT10,PERTUBUHAN PENGURUSAN PUSAT DIALISIS TUANKU SYED PUTRA JAMALULLAIL NEGERI PERLIS,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9723,0,1,,,,0.0
OUT,MY,SG,MY,254900RVZM361K3R9065,TA South East Asia Equity Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9718,0,1,,,,0.0
OUT,MY,SG,MY,254900Y8UNCJ91NEJS07,M & A REGULAR INCOME FUND,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9709,0,1,,,,0.0
OUT,MY,SG,MY,254900LEP4PVI26BUR27,Malaysian Community & Education Foundation,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9698,0,1,,,,0.0
OUT,MY,SG,MY,9845002E505F8F3EEF30,Maybank Global Strategic Growth-I Fund,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9696,0,1,,,,0.0
OUT,MY,SG,MY,254900U67L2J6DLOOC31,Affin Hwang Flexible Maturity Income Fund 11,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
OUT,MY,SG,MY,254900IWPFOPXA818Y07,Affin Hwang Flexible Maturity Income Fund 12,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
OUT,MY,SG,MY,254900DL532T754MJT51,Affin Hwang Flexible Maturity Income Fund 13,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
OUT,MY,SG,MY,254900U800QXJ4QOG972,Affin Hwang Flexible Maturity Income Fund 14,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
OUT,MY,SG,MY,2549009RSS6RYYQOYO52,EPF Global Sukuk,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
OUT,MY,SG,MY,25490023LG6QKWCM9T71,KWAP Global Sukuk,MY,SG,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9691,0,1,,,,0.0
